Time,U_mean,U_max
6/12/2008 23:10,3.961,4.787
6/12/2008 23:19,3.39,3.869
6/12/2008 23:30,3.429,4.328
6/12/2008 23:39,4.739,4.94
6/12/2008 23:50,4.886,5.246
6/13/2008 0:00,5.378,5.705
6/13/2008 0:09,5.588,5.858
6/13/2008 0:20,5.517,5.858
6/13/2008 0:29,5.581,6.011
6/13/2008 0:40,5.634,6.164
6/13/2008 0:49,5.638,6.011
6/13/2008 1:00,5.602,5.858
6/13/2008 1:09,5.568,5.705
6/13/2008 1:20,5.75,6.011
6/13/2008 1:30,5.938,6.47
6/13/2008 1:39,6.247,6.47
6/13/2008 1:50,6.341,6.623
6/13/2008 1:59,6.401,6.929
6/13/2008 2:10,6.899,7.235
6/13/2008 2:19,7.211,7.541
6/13/2008 2:30,7.937,8.46
6/13/2008 2:39,8.3,8.46
6/13/2008 2:50,8.74,9.22
6/13/2008 3:00,8.52,9.07
6/13/2008 3:09,8.69,9.68
6/13/2008 3:20,9.28,9.99
6/13/2008 3:29,9.05,9.53
6/13/2008 3:40,8.74,9.53
6/13/2008 3:49,8.94,9.84
6/13/2008 4:00,8.55,9.84
6/13/2008 4:09,8.47,9.38
6/13/2008 4:20,8.64,10.45
6/13/2008 4:30,8.23,9.53
6/13/2008 4:39,8.03,10.14
6/13/2008 4:50,6.129,8
6/13/2008 4:59,6.715,8.31
6/13/2008 5:10,3.355,5.246
6/13/2008 5:19,2.71,3.716
6/13/2008 5:30,4.461,5.858
6/13/2008 5:39,5.554,7.082
6/13/2008 5:50,6.574,7.694
6/13/2008 6:00,7.261,8.92
6/13/2008 6:09,8.16,9.53
6/13/2008 6:20,7.862,8.77
6/13/2008 6:29,7.841,9.22
6/13/2008 6:40,5.866,7.388
6/13/2008 6:49,4.269,5.399
6/13/2008 7:00,4.224,4.787
6/13/2008 7:09,5.157,6.317
6/13/2008 7:20,7.035,7.847
6/13/2008 7:30,7.171,7.694
6/13/2008 7:39,6.911,7.694
6/13/2008 7:50,5.492,6.011
6/13/2008 7:59,5.56,6.011
6/13/2008 8:10,5.965,6.47
6/13/2008 8:19,5.229,5.552
6/13/2008 8:30,5.499,6.317
6/13/2008 8:39,6.389,7.235
6/13/2008 8:50,7.098,7.541
6/13/2008 9:00,7.861,8.77
6/13/2008 9:09,7.711,8.61
6/13/2008 9:20,7.037,8.15
6/13/2008 9:29,6.804,8
6/13/2008 9:40,5.711,6.776
6/13/2008 9:49,6.082,7.847
6/13/2008 10:00,5.865,7.388
6/13/2008 10:09,5.449,6.929
6/13/2008 10:20,5.944,6.929
6/13/2008 10:30,5.497,6.776
6/13/2008 10:39,5.613,7.847
6/13/2008 10:50,5.783,6.929
6/13/2008 10:59,5.28,6.776
6/13/2008 11:10,5.666,7.235
6/13/2008 11:19,5.783,7.541
6/13/2008 11:30,5.165,7.235
6/13/2008 11:39,5.62,7.082
6/13/2008 11:50,6.098,7.694
6/13/2008 12:00,5.467,8.31
6/13/2008 12:09,5.605,7.694
6/13/2008 12:20,5.425,7.388
6/13/2008 12:29,4.865,6.164
6/13/2008 12:40,4.829,8.31
6/13/2008 12:49,5.709,7.388
6/13/2008 13:00,6.141,8.15
6/13/2008 13:09,6.032,8.15
6/13/2008 13:20,5.406,7.388
6/13/2008 13:30,6.191,8.61
6/13/2008 13:39,6.162,9.38
6/13/2008 13:50,6.057,8.61
6/13/2008 13:59,6.541,9.22
6/13/2008 14:10,7.502,9.84
6/13/2008 14:19,7.222,9.53
6/13/2008 14:30,7.304,9.68
6/13/2008 14:39,5.9,9.22
6/13/2008 14:50,7.24,9.84
6/13/2008 15:00,5.514,9.68
6/13/2008 15:09,6.382,9.38
6/13/2008 15:20,7.581,9.22
6/13/2008 15:29,6.582,9.07
6/13/2008 15:40,7.563,10.6
6/13/2008 15:49,6.983,10.91
6/13/2008 16:00,6.631,10.14
6/13/2008 16:09,7.033,10.14
6/13/2008 16:20,8.71,11.83
6/13/2008 16:30,10.89,13.36
6/13/2008 16:39,8.56,12.28
6/13/2008 16:50,7.453,11.67
6/13/2008 16:59,6.987,10.14
6/13/2008 17:10,8.65,11.83
6/13/2008 17:19,8.93,13.97
6/13/2008 17:30,10.17,13.36
6/13/2008 17:39,8.46,13.66
6/13/2008 17:50,8.97,12.13
6/13/2008 18:00,7.38,11.21
6/13/2008 18:09,8.13,12.59
6/13/2008 18:20,8.12,13.05
6/13/2008 18:29,10.17,12.9
6/13/2008 18:40,13.47,15.04
6/13/2008 18:49,10.81,14.43
6/13/2008 19:00,9.83,12.74
6/13/2008 19:09,9.26,12.28
6/13/2008 19:20,8.37,11.83
6/13/2008 19:30,8.02,10.14
6/13/2008 19:39,6.081,9.07
6/13/2008 19:50,5.881,8.77
6/13/2008 19:59,5.39,6.623
6/13/2008 20:10,5.295,7.082
6/13/2008 20:19,5.845,7.388
6/13/2008 20:30,5.179,6.47
6/13/2008 20:39,6.02,8
6/13/2008 20:50,7.43,8.46
6/13/2008 21:00,6.809,8
6/13/2008 21:09,5.992,7.235
6/13/2008 21:20,5.982,6.929
6/13/2008 21:29,6.981,7.847
6/13/2008 21:40,7.989,8.61
6/13/2008 21:49,8.37,8.61
6/13/2008 22:00,8.58,9.07
6/13/2008 22:09,8.63,8.92
6/13/2008 22:20,8.83,9.07
6/13/2008 22:30,8.97,9.38
6/13/2008 22:39,9.4,9.68
6/13/2008 22:50,9.94,10.14
6/13/2008 22:59,9.94,10.3
6/13/2008 23:10,10.02,10.3
6/13/2008 23:19,10.43,11.21
6/13/2008 23:30,10.32,10.75
6/13/2008 23:39,10.28,10.45
6/13/2008 23:50,10.38,10.6
6/14/2008 0:00,10.45,10.75
6/14/2008 0:09,10.28,10.45
6/14/2008 0:20,10.03,10.14
6/14/2008 0:29,9.33,9.99
6/14/2008 0:40,8.8,9.38
6/14/2008 0:49,8.97,9.22
6/14/2008 1:00,8.63,8.92
6/14/2008 1:09,8.83,9.07
6/14/2008 1:20,9.43,10.45
6/14/2008 1:30,10.29,10.75
6/14/2008 1:39,10.09,10.3
6/14/2008 1:50,10.3,10.91
6/14/2008 1:59,10.54,10.75
6/14/2008 2:10,10.43,11.06
6/14/2008 2:19,10.77,11.21
6/14/2008 2:30,11.2,11.67
6/14/2008 2:39,11.4,11.67
6/14/2008 2:50,11.66,11.83
6/14/2008 3:00,11.9,12.28
6/14/2008 3:09,11.68,12.13
6/14/2008 3:20,11.56,11.83
6/14/2008 3:29,11.97,12.28
6/14/2008 3:40,12.2,12.44
6/14/2008 3:49,12.09,12.28
6/14/2008 4:00,12.5,13.05
6/14/2008 4:09,12.86,13.2
6/14/2008 4:20,13.1,13.51
6/14/2008 4:30,13.69,13.97
6/14/2008 4:39,13.98,14.27
6/14/2008 4:50,14.27,14.43
6/14/2008 4:59,14.31,14.73
6/14/2008 5:10,14.4,14.73
6/14/2008 5:19,14.74,15.5
6/14/2008 5:30,15.37,15.96
6/14/2008 5:39,15.3,15.65
6/14/2008 5:50,15.68,16.42
6/14/2008 6:00,16.82,17.18
6/14/2008 6:09,17.41,18.56
6/14/2008 6:20,18.29,19.32
6/14/2008 6:29,18.51,19.48
6/14/2008 6:40,18.88,19.48
6/14/2008 6:49,18.98,19.48
6/14/2008 7:00,18.56,19.32
6/14/2008 7:09,18.07,19.02
6/14/2008 7:20,17.97,19.17
6/14/2008 7:30,17.66,18.86
6/14/2008 7:39,17.73,18.71
6/14/2008 7:50,17.55,19.02
6/14/2008 7:59,17.73,19.17
6/14/2008 8:10,16.88,17.95
6/14/2008 8:19,15.63,17.79
6/14/2008 8:30,14.27,16.87
6/14/2008 8:39,12.64,15.65
6/14/2008 8:50,12.12,14.27
6/14/2008 9:00,12.44,14.58
6/14/2008 9:09,11.59,14.27
6/14/2008 9:20,10.66,12.44
6/14/2008 9:29,9.58,12.9
6/14/2008 9:40,10.02,11.67
6/14/2008 9:49,10.8,13.81
6/14/2008 10:00,11.38,13.36
6/14/2008 10:09,10.21,12.13
6/14/2008 10:20,10.02,11.98
6/14/2008 10:30,9.71,13.81
6/14/2008 10:39,9.43,11.52
6/14/2008 10:50,11.18,13.51
6/14/2008 10:59,11.93,14.27
6/14/2008 11:10,11.38,13.81
6/14/2008 11:19,12.86,15.04
6/14/2008 11:30,12.41,16.11
6/14/2008 11:39,13.16,15.96
6/14/2008 11:50,13.63,16.72
6/14/2008 12:00,15.27,17.49
6/14/2008 12:09,12.67,15.65
6/14/2008 12:20,11.67,15.65
6/14/2008 12:29,11.05,13.51
6/14/2008 12:40,11.23,13.2
6/14/2008 12:49,12.01,15.65
6/14/2008 13:00,13.87,15.96
6/14/2008 13:09,13.73,16.87
6/14/2008 13:20,13.11,14.89
6/14/2008 13:30,13.59,15.65
6/14/2008 13:39,13.13,16.26
6/14/2008 13:50,11.62,14.89
6/14/2008 13:59,13.29,17.33
6/14/2008 14:10,12.56,16.26
6/14/2008 14:19,12.79,17.03
6/14/2008 14:30,13.57,16.26
6/14/2008 14:39,13.96,18.1
6/14/2008 14:50,13.14,16.87
6/14/2008 15:00,16.42,18.86
6/14/2008 15:09,14.53,18.1
6/14/2008 15:20,14.57,18.1
6/14/2008 15:29,13.25,16.42
6/14/2008 15:40,13.72,17.49
6/14/2008 15:49,14.56,17.18
6/14/2008 16:00,14.68,17.49
6/14/2008 16:09,14.05,16.87
6/14/2008 16:20,12.53,16.26
6/14/2008 16:30,10.86,14.12
6/14/2008 16:39,9.51,12.59
6/14/2008 16:50,10.63,14.27
6/14/2008 16:59,9.58,12.44
6/14/2008 17:10,10.06,12.44
6/14/2008 17:19,7.884,11.37
6/14/2008 17:30,7.883,10.3
6/14/2008 17:39,7.82,9.07
6/14/2008 17:50,6.519,8.92
6/14/2008 18:00,5.741,8.15
6/14/2008 18:09,6.621,9.38
6/14/2008 18:20,9.03,10.91
6/14/2008 18:29,8.26,10.6
6/14/2008 18:40,7.818,9.68
6/14/2008 18:49,8.15,9.68
6/14/2008 19:00,8.48,10.75
6/14/2008 19:09,7.495,11.06
6/14/2008 19:20,5.766,9.53
6/14/2008 19:30,7.785,9.07
6/14/2008 19:39,7.399,8.77
6/14/2008 19:50,6.713,8.15
6/14/2008 19:59,5.962,7.388
6/14/2008 20:10,4.68,5.705
6/14/2008 20:19,5.362,6.623
6/14/2008 20:30,5.418,6.623
6/14/2008 20:39,5.563,6.317
6/14/2008 20:50,5.373,6.011
6/14/2008 21:00,5.736,6.47
6/14/2008 21:09,5.313,6.317
6/14/2008 21:20,6.161,7.082
6/14/2008 21:29,6.555,6.929
6/14/2008 21:40,6.216,6.47
6/14/2008 21:49,5.643,6.317
6/14/2008 22:00,7.063,7.694
6/14/2008 22:09,7.742,8.31
6/14/2008 22:20,8.97,9.99
6/14/2008 22:30,9.33,9.84
6/14/2008 22:39,9.81,10.6
6/14/2008 22:50,11.06,12.28
6/14/2008 22:59,12.11,12.59
6/14/2008 23:10,12.56,13.05
6/14/2008 23:19,12.91,13.81
6/14/2008 23:30,13.19,13.97
6/14/2008 23:39,14.03,14.27
6/14/2008 23:50,14.47,14.89
6/15/2008 0:00,14.48,15.04
6/15/2008 0:09,15.14,15.65
6/15/2008 0:20,15.49,15.8
6/15/2008 0:29,15.7,16.57
6/15/2008 0:40,16.04,16.87
6/15/2008 0:49,17.14,17.49
6/15/2008 1:00,17.3,17.64
6/15/2008 1:09,17.64,18.25
6/15/2008 1:20,17.55,18.56
6/15/2008 1:30,17.88,19.02
6/15/2008 1:39,17.69,18.86
6/15/2008 1:50,17.19,18.25
6/15/2008 1:59,16.41,18.56
6/15/2008 2:10,15.52,18.25
6/15/2008 2:19,15.92,17.79
6/15/2008 2:30,14.73,16.26
6/15/2008 2:39,14.82,17.03
6/15/2008 2:50,14.89,17.33
6/15/2008 3:00,15.34,17.18
6/15/2008 3:09,16.02,17.79
6/15/2008 3:20,15.81,17.49
6/15/2008 3:29,15.89,16.87
6/15/2008 3:40,15.61,17.18
6/15/2008 3:49,15.3,17.03
6/15/2008 4:00,14.89,16.72
6/15/2008 4:09,9.04,15.65
6/15/2008 4:20,4.634,9.22
6/15/2008 4:30,3.716,6.011
6/15/2008 4:39,4.197,7.388
6/15/2008 4:50,4.293,7.847
6/15/2008 4:59,2.767,6.317
6/15/2008 5:10,5.442,8.77
6/15/2008 5:19,3.069,5.858
6/15/2008 5:30,2.664,4.328
6/15/2008 5:39,3.171,7.388
6/15/2008 5:50,6.204,9.07
6/15/2008 6:00,5.812,7.541
6/15/2008 6:09,5.765,9.07
6/15/2008 6:20,6.147,8.61
6/15/2008 6:29,7.813,9.38
6/15/2008 6:40,7.764,9.07
6/15/2008 6:49,7.833,8.92
6/15/2008 7:00,7.892,9.07
6/15/2008 7:09,8.45,9.22
6/15/2008 7:20,9.43,9.99
6/15/2008 7:30,9.6,10.3
6/15/2008 7:39,10.02,11.21
6/15/2008 7:50,10.09,11.21
6/15/2008 7:59,8.32,9.99
6/15/2008 8:10,7.914,9.99
6/15/2008 8:19,8.12,9.22
6/15/2008 8:30,8.24,8.92
6/15/2008 8:39,7.134,8.61
6/15/2008 8:50,6.151,7.235
6/15/2008 9:00,5.486,6.929
6/15/2008 9:09,6.855,7.694
6/15/2008 9:20,6.703,7.847
6/15/2008 9:29,4.525,6.011
6/15/2008 9:40,3.93,5.399
6/15/2008 9:49,4.644,6.011
6/15/2008 10:00,3.927,5.246
6/15/2008 10:09,2.791,3.869
6/15/2008 10:20,2.696,3.257
6/15/2008 10:30,3.081,4.94
6/15/2008 10:39,5.987,7.082
6/15/2008 10:50,11.95,17.18
6/15/2008 10:59,13.82,17.03
6/15/2008 11:10,11.17,16.11
6/15/2008 11:19,7.356,9.22
6/15/2008 11:30,5.394,7.541
6/15/2008 11:39,5.797,8.77
6/15/2008 11:50,6.879,8.61
6/15/2008 12:00,5.665,7.541
6/15/2008 12:09,4.373,6.011
6/15/2008 12:20,2.759,4.022
6/15/2008 12:29,2.256,3.257
6/15/2008 12:40,3.076,4.94
6/15/2008 12:49,4.31,5.552
6/15/2008 13:00,3.518,4.634
6/15/2008 13:09,4.836,6.164
6/15/2008 13:20,7.061,10.6
6/15/2008 13:30,8.69,11.37
6/15/2008 13:39,7.719,9.68
6/15/2008 13:50,6.563,8.61
6/15/2008 13:59,7.655,9.22
6/15/2008 14:10,9.52,11.21
6/15/2008 14:19,9.04,11.06
6/15/2008 14:30,8.62,10.91
6/15/2008 14:39,8.37,9.99
6/15/2008 14:50,8.1,9.99
6/15/2008 15:00,8.86,10.14
6/15/2008 15:09,8.64,9.84
6/15/2008 15:20,7.524,9.68
6/15/2008 15:29,8.04,9.53
6/15/2008 15:40,8.15,9.84
6/15/2008 15:49,7.025,8.31
6/15/2008 16:00,6.232,7.388
6/15/2008 16:09,6.521,7.694
6/15/2008 16:20,5.866,7.082
6/15/2008 16:30,4.589,8
6/15/2008 16:39,4.296,6.623
6/15/2008 16:50,4.631,5.858
6/15/2008 16:59,7.276,8.46
6/15/2008 17:10,6.566,8.31
6/15/2008 17:19,6.038,7.847
6/15/2008 17:30,6.974,8.61
6/15/2008 17:39,5.976,7.388
6/15/2008 17:50,5.449,7.082
6/15/2008 18:00,6.761,7.847
6/15/2008 18:09,7.41,8.15
6/15/2008 18:20,6.666,7.847
6/15/2008 18:29,6.131,7.541
6/15/2008 18:40,5.586,6.623
6/15/2008 18:49,6.232,7.541
6/15/2008 19:00,7.464,8.61
6/15/2008 19:09,7.156,8.61
6/15/2008 19:20,6.458,7.541
6/15/2008 19:30,6.742,7.541
6/15/2008 19:39,6.366,7.082
6/15/2008 19:50,6.388,6.929
6/15/2008 19:59,5.95,6.47
6/15/2008 20:10,5.962,6.317
6/15/2008 20:19,6.089,6.47
6/15/2008 20:30,5.99,6.47
6/15/2008 20:39,5.524,5.858
6/15/2008 20:50,5.569,6.011
6/15/2008 21:00,5.808,6.164
6/15/2008 21:09,5.809,6.164
6/15/2008 21:20,5.852,6.623
6/15/2008 21:29,5.437,5.858
6/15/2008 21:40,5.513,6.164
6/15/2008 21:49,6.268,7.082
6/15/2008 22:00,6.953,8.31
6/15/2008 22:09,7.499,8.31
6/15/2008 22:20,7.895,8.61
6/15/2008 22:30,8.1,8.77
6/15/2008 22:39,8.27,9.53
6/15/2008 22:50,8.94,9.53
6/15/2008 22:59,9.33,9.99
6/15/2008 23:10,8.66,9.22
6/15/2008 23:19,9.07,10.3
6/15/2008 23:30,9.47,10.6
6/15/2008 23:39,10.56,12.13
6/15/2008 23:50,12.43,12.9
6/16/2008 0:00,12.39,13.2
6/16/2008 0:09,12.37,13.36
6/16/2008 0:20,12.61,13.05
6/16/2008 0:29,12.58,12.74
6/16/2008 0:40,12.95,13.81
6/16/2008 0:49,13.42,13.97
6/16/2008 1:00,13.59,14.27
6/16/2008 1:09,14.08,14.43
6/16/2008 1:20,13.49,13.97
6/16/2008 1:30,13.31,13.66
6/16/2008 1:39,14.3,14.89
6/16/2008 1:50,14.68,14.89
6/16/2008 1:59,14.68,15.04
6/16/2008 2:10,13.74,14.58
6/16/2008 2:19,13.04,13.51
6/16/2008 2:30,13.32,13.97
6/16/2008 2:39,12.97,13.81
6/16/2008 2:50,12.96,13.81
6/16/2008 3:00,12.66,13.05
6/16/2008 3:09,12.49,13.05
6/16/2008 3:20,13.03,13.97
6/16/2008 3:29,14.32,15.34
6/16/2008 3:40,14.51,15.34
6/16/2008 3:49,14.49,15.5
6/16/2008 4:00,15.22,16.42
6/16/2008 4:09,13.54,15.5
6/16/2008 4:20,13.39,14.89
6/16/2008 4:30,13.32,14.73
6/16/2008 4:39,12.58,13.97
6/16/2008 4:50,12.13,13.2
6/16/2008 4:59,12.18,14.89
6/16/2008 5:10,12.38,13.66
6/16/2008 5:19,11.95,13.51
6/16/2008 5:30,12.33,13.36
6/16/2008 5:39,12.5,13.36
6/16/2008 5:50,12.36,13.2
6/16/2008 6:00,11.99,12.9
6/16/2008 6:09,11.84,13.05
6/16/2008 6:20,11.6,13.05
6/16/2008 6:29,12.14,13.36
6/16/2008 6:40,12.08,13.66
6/16/2008 6:49,10.64,12.44
6/16/2008 7:00,9.39,11.21
6/16/2008 7:09,9.67,11.67
6/16/2008 7:20,8.88,11.37
6/16/2008 7:30,8.72,10.75
6/16/2008 7:39,7.426,10.14
6/16/2008 7:50,8.25,9.84
6/16/2008 7:59,8.71,10.45
6/16/2008 8:10,8.94,10.91
6/16/2008 8:19,8.05,9.84
6/16/2008 8:30,8.32,9.84
6/16/2008 8:39,7.88,10.75
6/16/2008 8:50,8.44,9.84
6/16/2008 9:00,6.874,8.77
6/16/2008 9:09,7.871,9.22
6/16/2008 9:20,6.365,8.46
6/16/2008 9:29,5.531,6.623
6/16/2008 9:40,6.48,8.77
6/16/2008 9:49,6.293,8.61
6/16/2008 10:00,6.666,8.61
6/16/2008 10:09,6.851,8.77
6/16/2008 10:20,7.108,9.68
6/16/2008 10:30,7.276,9.07
6/16/2008 10:39,7.7,8.92
6/16/2008 10:50,7.583,9.53
6/16/2008 10:59,7.545,8.92
6/16/2008 11:10,7.094,8.61
6/16/2008 11:19,6.224,8.61
6/16/2008 11:30,5.363,7.847
6/16/2008 11:39,5.297,7.235
6/16/2008 11:50,6.05,7.847
6/16/2008 12:00,6.379,8.77
6/16/2008 12:09,5.98,8.61
6/16/2008 12:20,6.339,8.31
6/16/2008 12:29,5.722,7.388
6/16/2008 12:40,5.885,8.31
6/16/2008 12:49,5.436,7.847
6/16/2008 13:00,5.862,7.847
6/16/2008 13:09,5.848,7.847
6/16/2008 13:20,5.213,7.847
6/16/2008 13:30,5.987,8.61
6/16/2008 13:39,6.068,8.31
6/16/2008 13:50,5.089,8.46
6/16/2008 13:59,5.812,8.46
6/16/2008 14:10,5.429,7.694
6/16/2008 14:19,5.806,8.92
6/16/2008 14:30,5.916,8
6/16/2008 14:39,5.475,7.694
6/16/2008 14:50,6.619,8.31
6/16/2008 15:00,5.217,6.929
6/16/2008 15:09,5.656,8.61
6/16/2008 15:20,6.407,8.61
6/16/2008 15:29,5.953,8
6/16/2008 15:40,6.082,8.31
6/16/2008 15:49,6.164,7.847
6/16/2008 16:00,6.381,9.53
6/16/2008 16:09,6.729,10.6
6/16/2008 16:20,5.428,8.31
6/16/2008 16:30,7.024,8.92
6/16/2008 16:39,6.547,8.46
6/16/2008 16:50,6.034,8.46
6/16/2008 16:59,5.812,7.541
6/16/2008 17:10,6.411,8.15
6/16/2008 17:19,6.079,8.46
6/16/2008 17:30,6.804,9.07
6/16/2008 17:39,6.979,8.61
6/16/2008 17:50,6.774,8.92
6/16/2008 18:00,6.111,8.31
6/16/2008 18:09,6.545,9.68
6/16/2008 18:20,8.06,9.53
6/16/2008 18:29,7.425,8.92
6/16/2008 18:40,7.379,9.84
6/16/2008 18:49,6.985,8.46
6/16/2008 19:00,7.239,8.61
6/16/2008 19:09,6.683,8.61
6/16/2008 19:20,7.742,9.84
6/16/2008 19:30,8.24,9.53
6/16/2008 19:39,7.596,9.38
6/16/2008 19:50,7.511,8.92
6/16/2008 19:59,7.324,9.38
6/16/2008 20:10,7.156,8.15
6/16/2008 20:19,7.192,9.38
6/16/2008 20:30,7.642,8.61
6/16/2008 20:39,7.447,8.31
6/16/2008 20:50,7.835,8.46
6/16/2008 21:00,7.934,8.61
6/16/2008 21:09,8.5,9.07
6/16/2008 21:20,8.54,9.07
6/16/2008 21:29,9.28,9.68
6/16/2008 21:40,9.34,9.68
6/16/2008 21:49,9.4,9.84
6/16/2008 22:00,9.61,10.14
6/16/2008 22:09,9.76,10.45
6/16/2008 22:20,9.61,10.91
6/16/2008 22:30,8.62,8.92
6/16/2008 22:39,8.99,9.38
6/16/2008 22:50,9.14,9.68
6/16/2008 22:59,8.89,9.22
6/16/2008 23:10,9.31,9.53
6/16/2008 23:19,9.04,9.38
6/16/2008 23:30,9.06,9.38
6/16/2008 23:39,9.13,9.38
6/16/2008 23:50,9.57,9.84
6/17/2008 0:00,9.42,9.53
6/17/2008 0:09,9.17,9.38
6/17/2008 0:20,9.1,9.53
6/17/2008 0:29,9.44,9.84
6/17/2008 0:40,10.05,10.6
6/17/2008 0:49,10.25,10.6
6/17/2008 1:00,10.11,10.75
6/17/2008 1:09,10.65,10.91
6/17/2008 1:20,10.28,10.6
6/17/2008 1:30,10.67,10.91
6/17/2008 1:39,10.98,11.37
6/17/2008 1:50,11.25,11.98
6/17/2008 1:59,11.37,11.67
6/17/2008 2:10,11.29,11.52
6/17/2008 2:19,10.82,11.06
6/17/2008 2:30,9.78,10.45
6/17/2008 2:39,9.39,9.68
6/17/2008 2:50,9.3,9.68
6/17/2008 3:00,9.1,9.38
6/17/2008 3:09,8.79,8.92
6/17/2008 3:20,8.36,8.61
6/17/2008 3:29,7.86,8.31
6/17/2008 3:40,7.729,8
6/17/2008 3:49,7.635,8
6/17/2008 4:00,7.795,8
6/17/2008 4:09,8.01,8.31
6/17/2008 4:20,7.96,8.15
6/17/2008 4:30,7.571,7.847
6/17/2008 4:39,7.616,7.847
6/17/2008 4:50,7.354,7.541
6/17/2008 4:59,7.458,7.694
6/17/2008 5:10,6.953,7.235
6/17/2008 5:19,6.389,6.623
6/17/2008 5:30,6.449,6.623
6/17/2008 5:39,5.935,6.164
6/17/2008 5:50,5.773,6.164
6/17/2008 6:00,5.89,6.623
6/17/2008 6:09,5.117,6.317
6/17/2008 6:20,4.215,4.787
6/17/2008 6:29,4.003,4.175
6/17/2008 6:40,3.62,4.022
6/17/2008 6:49,3.657,3.869
6/17/2008 7:00,3.906,4.481
6/17/2008 7:09,3.867,4.787
6/17/2008 7:20,3.904,5.705
6/17/2008 7:30,3.943,4.328
6/17/2008 7:39,3.599,4.175
6/17/2008 7:50,3.302,3.716
6/17/2008 7:59,3.437,3.869
6/17/2008 8:10,3.393,3.563
6/17/2008 8:19,3.932,4.787
6/17/2008 8:30,4.049,6.011
6/17/2008 8:39,4.495,6.317
6/17/2008 8:50,3.84,4.94
6/17/2008 9:00,3.62,4.481
6/17/2008 9:09,2.66,3.716
6/17/2008 9:20,3.023,4.328
6/17/2008 9:29,3.145,4.481
6/17/2008 9:40,3.268,4.328
6/17/2008 9:49,3.583,5.093
6/17/2008 10:00,3.653,5.552
6/17/2008 10:09,3.845,5.705
6/17/2008 10:20,4.298,6.47
6/17/2008 10:30,4.575,6.164
6/17/2008 10:39,5.003,6.47
6/17/2008 10:50,4.793,5.858
6/17/2008 10:59,5.384,6.47
6/17/2008 11:10,5.379,6.929
6/17/2008 11:19,4.66,7.694
6/17/2008 11:30,5.745,8.15
6/17/2008 11:39,5.016,6.011
6/17/2008 11:50,3.901,5.552
6/17/2008 12:00,4.8,7.235
6/17/2008 12:09,5.102,6.47
6/17/2008 12:20,4.619,5.705
6/17/2008 12:29,3.736,7.694
6/17/2008 12:40,4.593,7.388
6/17/2008 12:49,5.235,6.47
6/17/2008 13:00,4.759,6.929
6/17/2008 13:09,4.39,6.164
6/17/2008 13:20,4.959,7.541
6/17/2008 13:30,4.672,6.623
6/17/2008 13:39,5.133,8.15
6/17/2008 13:50,4.068,6.317
6/17/2008 13:59,5.084,7.694
6/17/2008 14:10,4.632,8
6/17/2008 14:19,4.699,6.317
6/17/2008 14:30,3.97,5.552
6/17/2008 14:39,4.569,7.388
6/17/2008 14:50,5.14,8.46
6/17/2008 15:00,4.471,7.082
6/17/2008 15:09,5.662,8.46
6/17/2008 15:20,4.727,6.929
6/17/2008 15:29,5.698,7.694
6/17/2008 15:40,5.933,8.15
6/17/2008 15:49,4.557,6.623
6/17/2008 16:00,5.274,8.15
6/17/2008 16:09,5.538,7.541
6/17/2008 16:20,5.697,8
6/17/2008 16:30,5.472,8.15
6/17/2008 16:39,4.651,7.082
6/17/2008 16:50,4.657,6.164
6/17/2008 16:59,4.483,6.164
6/17/2008 17:10,4.446,6.011
6/17/2008 17:19,4.257,6.011
6/17/2008 17:30,4.839,6.776
6/17/2008 17:39,4.996,6.47
6/17/2008 17:50,4.748,5.858
6/17/2008 18:00,3.795,5.552
6/17/2008 18:09,3.694,5.858
6/17/2008 18:20,2.666,4.94
6/17/2008 18:29,3.522,5.858
6/17/2008 18:40,3.819,5.399
6/17/2008 18:49,3.274,4.787
6/17/2008 19:00,3.693,4.634
6/17/2008 19:09,3.423,4.481
6/17/2008 19:20,2.326,3.563
6/17/2008 19:30,1.988,3.716
6/17/2008 19:39,3.109,4.328
6/17/2008 19:50,3.704,4.634
6/17/2008 19:59,4.179,4.634
6/17/2008 20:10,4.097,4.481
6/17/2008 20:19,3.876,4.175
6/17/2008 20:30,3.692,4.022
6/17/2008 20:39,3.417,4.175
6/17/2008 20:50,4.048,4.328
6/17/2008 21:00,3.775,4.175
6/17/2008 21:09,3.233,3.716
6/17/2008 21:20,2.369,2.951
6/17/2008 21:29,2.037,2.645
6/17/2008 21:40,1.994,2.492
6/17/2008 21:49,2.731,3.257
6/17/2008 22:00,2.914,3.104
6/17/2008 22:09,2.824,3.257
6/17/2008 22:20,3.133,3.41
6/17/2008 22:30,3.513,3.716
6/17/2008 22:39,3.455,3.869
6/17/2008 22:50,3.795,4.022
6/17/2008 22:59,4.034,4.175
6/17/2008 23:10,4.008,4.328
6/17/2008 23:19,3.959,4.328
6/17/2008 23:30,4.582,4.787
6/17/2008 23:39,4.724,5.093
6/17/2008 23:50,4.738,5.093
6/18/2008 0:00,5.345,5.705
6/18/2008 0:09,5.053,5.399
6/18/2008 0:20,4.666,4.787
6/18/2008 0:29,5.064,5.399
6/18/2008 0:40,5.373,5.552
6/18/2008 0:49,5.573,5.858
6/18/2008 1:00,5.905,6.164
6/18/2008 1:09,6.104,6.317
6/18/2008 1:20,6.066,6.317
6/18/2008 1:30,6.286,6.776
6/18/2008 1:39,7.062,7.694
6/18/2008 1:50,7.627,8.15
